repo_id,repo_name,month,cumulative_stars,cumulative_forks,monthly_downloads,new_issues,new_pull_requests,monthly_commits,star_growth_rate
R01025,rapid-token-forge,2024-04,2110,354,32837,0,5,13,0.049
R01025,rapid-token-forge,2024-05,2276,205,28546,4,6,14,0.0112
R01025,rapid-token-forge,2024-05,2472,269,74995,3,7,11,-0.0053
R01025,rapid-token-forge,2024-06,2638,378,43845,0,6,10,0.0062
R01025,rapid-token-forge,2024-07,2756,313,39418,3,3,15,-0.0122
R01025,rapid-token-forge,2024-08,3149,888,108254,0,3,15,-0.0084
R01025,rapid-token-forge,2024-09,3208,184,127448,1,4,11,-0.0168
R01025,rapid-token-forge,2024-10,3452,447,126521,2,5,16,0.0426
R01025,rapid-token-forge,2024-11,3465,206,82949,5,7,15,0.0678
R01025,rapid-token-forge,2024-12,3969,1047,108892,1,9,14,0.1224
R01025,rapid-token-forge,2025-01,4123,244,55532,3,7,14,0.0362
R01025,rapid-token-forge,2025-02,4261,713,175272,1,3,20,0.0639
R01025,rapid-token-forge,2025-03,4282,737,41180,3,4,21,0.1458
R01025,rapid-token-forge,2025-04,4347,740,114813,0,7,11,0.1011
R01025,rapid-token-forge,2025-05,4740,949,166685,1,6,12,-0.0097
R01025,rapid-token-forge,2025-06,5126,632,74928,3,4,11,0.0401
R01025,rapid-token-forge,2025-07,4875,681,86758,3,2,13,0.0821
R01025,rapid-token-forge,2025-08,4948,782,157004,3,1,19,0.0915
R00879,smart-vision,2024-04,2028,586,5983,1,2,8,-0.0031
R00879,smart-vision,2024-05,2208,116,6043,1,3,4,0.0245
R00879,smart-vision,2024-05,2385,348,9980,5,1,6,0.1243
R00879,smart-vision,2024-06,2545,650,4085,3,2,3,-0.0104
R00879,smart-vision,2024-07,2685,139,7539,5,2,6,0.0591
R00879,smart-vision,2024-08,2963,318,11152,2,1,6,0.0982
R00879,smart-vision,2024-09,2993,494,14450,1,2,6,0.0207
R00879,smart-vision,2024-10,3279,706,12955,0,3,4,0.0602
R00879,smart-vision,2024-11,3389,697,12996,3,1,3,0.1157
R00879,smart-vision,2024-12,3621,610,6401,1,1,6,0.034
R00879,smart-vision,2025-01,3595,792,7598,1,1,2,0.0889
R00879,smart-vision,2025-02,4242,1158,5782,2,2,9,0.0521
R00879,smart-vision,2025-03,4360,455,15262,3,1,4,0.0081
R00879,smart-vision,2025-04,4695,1136,16516,2,3,8,0.1114
R00879,smart-vision,2025-05,4541,1147,23037,7,3,3,0.0508
R00879,smart-vision,2025-06,5013,1475,17275,2,1,3,0.1284
R00879,smart-vision,2025-07,5130,327,12415,1,2,7,0.0934
R00879,smart-vision,2025-08,5440,366,15707,4,1,2,0.0092
R00526,graphbox,2024-04,1965,483,8968,13,1,7,0.0139
R00526,graphbox,2024-05,2161,382,8324,11,2,10,0.1268
R00526,graphbox,2024-05,2288,489,4248,14,3,8,0.0616
R00526,graphbox,2024-06,2468,444,4713,9,3,11,0.0126
R00526,graphbox,2024-07,2593,247,8726,13,1,9,0.0031
R00526,graphbox,2024-08,2898,497,3498,16,2,8,0.0422
R00526,graphbox,2024-09,2855,434,15516,9,2,7,-0.012
R00526,graphbox,2024-10,3348,513,14635,19,4,5,0.0925
R00526,graphbox,2024-11,3418,966,8689,11,1,11,0.0002
R00526,graphbox,2024-12,3664,673,14860,8,5,6,0.0132
R00526,graphbox,2025-01,3650,746,6706,11,3,11,0.1145
R00526,graphbox,2025-02,3746,347,21321,12,5,12,0.0589
R00526,graphbox,2025-03,4260,701,11037,15,5,12,0.0377
R00526,graphbox,2025-04,4401,664,12106,21,2,12,0.0101
R00526,graphbox,2025-05,4375,730,13805,11,3,3,-0.0059
R00526,graphbox,2025-06,4303,562,17310,15,4,8,0.0388
R00526,graphbox,2025-07,4344,312,9657,13,1,5,0.1321
R00526,graphbox,2025-08,4840,775,7451,10,1,8,0.0348
R00212,MVY,2024-04,1961,249,248,6,2,1,0.0608
R00212,MVY,2024-05,2127,294,553,2,1,0,-0.0018
R00212,MVY,2024-05,2269,292,816,3,2,1,0.1373
R00212,MVY,2024-06,2420,630,553,8,2,0,0.1055
R00212,MVY,2024-07,2725,609,731,5,1,1,0.113
R00212,MVY,2024-08,2868,162,1716,7,3,2,0.0084
R00212,MVY,2024-09,3107,601,1621,3,0,2,0.0458
R00212,MVY,2024-10,3192,360,498,8,0,0,0.0103
R00212,MVY,2024-11,3402,350,684,5,1,1,0.036
R00212,MVY,2024-12,3346,726,1264,7,1,2,0.1496
R00212,MVY,2025-01,3882,1071,1714,11,3,1,0.133
R00212,MVY,2025-02,3950,384,2493,6,0,1,0.1025
R00212,MVY,2025-03,4062,605,578,6,4,1,0.1228
R00212,MVY,2025-04,4267,936,2036,10,2,1,0.1455
R00212,MVY,2025-05,4023,825,2784,10,0,2,0.1137
R00212,MVY,2025-06,4563,369,1688,3,0,0,0.0946
R00212,MVY,2025-07,4843,398,2647,5,1,2,0.0143
R00212,MVY,2025-08,5010,595,1920,2,6,1,0.0727
R00243,simple-grad-ops,2024-04,1870,524,1249,10,6,6,0.0442
R00243,simple-grad-ops,2024-05,2033,354,1318,7,3,10,0.0685
R00243,simple-grad-ops,2024-05,2239,133,1092,6,3,7,0.1189
R00243,simple-grad-ops,2024-06,2359,341,1222,10,4,9,0.1075
R00243,simple-grad-ops,2024-07,2542,534,1088,6,2,6,-0.0019
R00243,simple-grad-ops,2024-08,2810,619,437,5,3,11,0.0926
R00243,simple-grad-ops,2024-09,2754,330,929,7,1,12,-0.018
R00243,simple-grad-ops,2024-10,3126,705,1091,8,1,12,0.0783
R00243,simple-grad-ops,2024-11,3226,734,903,12,2,8,0.0724
R00243,simple-grad-ops,2024-12,3473,941,2222,5,1,4,0.0607
R00243,simple-grad-ops,2025-01,3375,235,1520,7,3,6,0.0344
R00243,simple-grad-ops,2025-02,3858,1154,1012,11,2,16,0.0054
R00243,simple-grad-ops,2025-03,3636,772,1521,5,3,11,0.0227
R00243,simple-grad-ops,2025-04,3829,722,2540,8,4,14,0.0099
R00243,simple-grad-ops,2025-05,4096,289,2784,6,2,10,0.0503
R00243,simple-grad-ops,2025-06,4365,402,1515,5,0,6,0.1151
R00243,simple-grad-ops,2025-07,4151,1128,2589,12,4,6,0.0774
R00243,simple-grad-ops,2025-08,4461,785,2479,10,3,8,0.0351
R00161,prunehub,2024-04,1848,117,16077,2,0,7,0.1381
R00161,prunehub,2024-05,2032,302,12241,3,0,4,0.0422
R00161,prunehub,2024-05,2131,514,16631,4,0,6,0.03
R00161,prunehub,2024-06,2392,347,17896,1,1,5,0.1369
R00161,prunehub,2024-07,2438,421,9754,4,0,3,0.0353
R00161,prunehub,2024-08,2608,381,31531,6,1,4,0.0575
R00161,prunehub,2024-09,2787,815,29473,3,0,7,0.0492
R00161,prunehub,2024-10,3016,898,36079,4,0,3,0.0578
R00161,prunehub,2024-11,3341,992,32670,10,1,3,0.0079
R00161,prunehub,2024-12,3501,1021,10315,1,2,8,-0.0165
R00161,prunehub,2025-01,3595,230,20205,2,0,4,0.1164
R00161,prunehub,2025-02,3696,348,37730,4,2,4,0.0821
R00161,prunehub,2025-03,3619,681,37830,5,0,4,-0.0126
R00161,prunehub,2025-04,3968,802,23335,2,2,4,0.0295
R00161,prunehub,2025-05,4089,960,42152,2,1,6,0.008
R00161,prunehub,2025-06,3963,833,35519,6,0,6,0.1086
R00161,prunehub,2025-07,4560,232,36202,5,1,2,0.1274
R00161,prunehub,2025-08,4878,603,14566,3,0,4,0.0062
R00467,token-craft,2024-04,1824,137,8596,1,2,164,0.0465
R00467,token-craft,2024-05,1975,341,6939,6,6,126,-0.0109
R00467,token-craft,2024-05,2144,422,5535,3,6,173,0.06
R00467,token-craft,2024-06,2309,560,20844,3,3,170,0.0338
R00467,token-craft,2024-07,2562,547,24780,2,7,153,0.0618
R00467,token-craft,2024-08,2652,629,11174,2,8,151,0.1077
R00467,token-craft,2024-09,2932,552,13423,0,9,149,0.1489
R00467,token-craft,2024-10,2856,763,10576,3,4,162,-0.0145
R00467,token-craft,2024-11,3098,249,30209,1,6,158,0.1381
R00467,token-craft,2024-12,3462,656,33241,3,5,144,0.0591
R00467,token-craft,2025-01,3422,426,44746,1,8,158,-0.0167
R00467,token-craft,2025-02,3362,890,11880,5,4,150,0.0958
R00467,token-craft,2025-03,3865,265,43122,4,6,154,0.1304
R00467,token-craft,2025-04,3755,1046,38542,5,2,143,-0.0192
R00467,token-craft,2025-05,3944,640,55584,3,2,165,0.0994
R00467,token-craft,2025-06,4009,794,20748,5,6,178,-0.0167
R00467,token-craft,2025-07,4247,1045,56527,4,5,175,0.0644
R00467,token-craft,2025-08,4700,384,46188,1,4,169,0.1188
R00635,micro-tune-ops,2024-04,1824,363,4886,15,4,4,0.1482
R00635,micro-tune-ops,2024-05,1998,101,12117,18,5,5,0.048
R00635,micro-tune-ops,2024-05,2120,389,8169,20,4,1,0.0212
R00635,micro-tune-ops,2024-06,2270,249,6498,18,2,6,0.0578
R00635,micro-tune-ops,2024-07,2398,593,4838,22,3,7,0.0714
R00635,micro-tune-ops,2024-08,2596,610,3781,27,4,6,0.0723
R00635,micro-tune-ops,2024-09,2800,640,8983,27,1,6,-0.0156
R00635,micro-tune-ops,2024-10,2889,282,10757,17,3,5,0.1134
R00635,micro-tune-ops,2024-11,2932,189,9740,14,8,6,0.0789
R00635,micro-tune-ops,2024-12,3183,228,20388,12,2,3,0.1313
R00635,micro-tune-ops,2025-01,3223,904,22337,21,1,9,0.0153
R00635,micro-tune-ops,2025-02,3821,947,10929,25,5,2,0.1076
R00635,micro-tune-ops,2025-03,3780,1069,21001,15,2,4,0.064
R00635,micro-tune-ops,2025-04,3694,925,28143,26,0,2,0.1193
R00635,micro-tune-ops,2025-05,4142,1220,18129,22,4,2,0.0349
R00635,micro-tune-ops,2025-06,4149,803,21162,22,5,5,0.1283
R00635,micro-tune-ops,2025-07,4565,316,25572,22,8,3,0.1364
R00635,micro-tune-ops,2025-08,4480,891,26019,21,1,4,0.1014
R00775,EFPG,2024-04,1787,119,10745,6,5,9,0.0144
R00775,EFPG,2024-05,1955,208,6465,12,2,16,-0.0125
R00775,EFPG,2024-05,2138,130,24401,15,4,18,0.0095
R00775,EFPG,2024-06,2301,566,10997,9,4,12,0.1228
R00775,EFPG,2024-07,2388,332,25737,6,7,17,0.1028
R00775,EFPG,2024-08,2655,256,12601,8,2,16,0.1432
R00775,EFPG,2024-09,2792,579,30314,4,5,11,0.0872
R00775,EFPG,2024-10,2988,302,10550,6,6,14,0.0494
R00775,EFPG,2024-11,3028,843,22965,13,2,15,0.1359
R00775,EFPG,2024-12,3185,555,21063,6,2,9,0.1303
R00775,EFPG,2025-01,3456,871,11535,7,5,10,0.0145
R00775,EFPG,2025-02,3708,276,48670,8,0,11,0.0052
R00775,EFPG,2025-03,3450,223,36330,10,1,11,0.0613
R00775,EFPG,2025-04,3914,197,16124,8,7,11,0.003
R00775,EFPG,2025-05,3947,1123,26096,7,2,22,0.0179
R00775,EFPG,2025-06,4223,457,14368,6,5,16,0.0307
R00775,EFPG,2025-07,4523,815,24718,10,5,16,0.0823
R00775,EFPG,2025-08,4672,1129,25144,8,2,10,0.0732
R00066,tokenml,2024-04,1746,147,8668,2,4,59,0.0635
R00066,tokenml,2024-05,1918,101,6054,7,3,56,0.092
R00066,tokenml,2024-05,2049,576,10447,7,2,75,0.0817
R00066,tokenml,2024-06,2216,330,2800,4,2,47,0.0754
R00066,tokenml,2024-07,2316,304,11320,7,3,50,0.1294
R00066,tokenml,2024-08,2417,521,4818,7,2,62,0.0174
R00066,tokenml,2024-09,2558,310,3281,5,2,62,0.0315
R00066,tokenml,2024-10,2892,216,15331,3,4,68,0.1487
R00066,tokenml,2024-11,3025,553,11523,3,3,75,0.1396
R00066,tokenml,2024-12,3300,729,4277,6,4,47,0.0696
R00066,tokenml,2025-01,3340,423,17223,2,4,58,0.0379
R00066,tokenml,2025-02,3485,225,5294,5,7,60,0.0089
R00066,tokenml,2025-03,3530,700,14898,3,2,55,0.09
R00066,tokenml,2025-04,3688,367,13011,4,5,73,0.106
R00066,tokenml,2025-05,4065,271,24136,9,5,65,0.1468
R00066,tokenml,2025-06,3811,1025,15738,4,3,61,-0.0095
R00066,tokenml,2025-07,4007,688,22430,9,4,63,0.0436
R00066,tokenml,2025-08,4401,527,23978,4,3,62,0.0748
R01063,swift-data-kit,2024-04,1445,239,614,9,2,3,0.1064
R01063,swift-data-kit,2024-05,1566,246,1052,4,0,3,0.0997
R01063,swift-data-kit,2024-05,1710,296,1525,5,0,4,-0.0183
R01063,swift-data-kit,2024-06,1814,384,1889,6,2,6,0.0923
R01063,swift-data-kit,2024-07,1957,328,598,10,0,2,0.127
R01063,swift-data-kit,2024-08,2046,122,904,8,3,6,0.0588
R01063,swift-data-kit,2024-09,2323,183,1059,2,4,2,0.1129
R01063,swift-data-kit,2024-10,2414,544,2424,8,3,2,0.1021
R01063,swift-data-kit,2024-11,2319,571,2186,7,0,2,0.0785
R01063,swift-data-kit,2024-12,2623,725,2703,3,6,5,0.1041
R01063,swift-data-kit,2025-01,2546,659,2947,7,2,3,0.0143
R01063,swift-data-kit,2025-02,2658,560,1170,8,2,6,0.0319
R01063,swift-data-kit,2025-03,2749,251,2726,2,2,4,0.0901
R01063,swift-data-kit,2025-04,3335,353,1549,9,4,6,0.0347
R01063,swift-data-kit,2025-05,3326,806,3382,4,4,2,0.007
R01063,swift-data-kit,2025-06,3640,529,2393,3,4,2,0.0132
R01063,swift-data-kit,2025-07,3464,549,2400,4,5,5,0.0593
R01063,swift-data-kit,2025-08,3608,205,2691,6,6,5,0.1127
R00978,NLTRJ,2024-04,1292,281,9185,6,1,7,0.1119
R00978,NLTRJ,2024-05,1394,148,11508,3,0,3,0.1219
R00978,NLTRJ,2024-05,1544,119,15293,2,1,2,0.0401
R00978,NLTRJ,2024-06,1649,158,18530,6,0,4,0.1205
R00978,NLTRJ,2024-07,1806,405,40385,2,0,4,0.1437
R00978,NLTRJ,2024-08,1881,94,19721,9,1,7,-0.0151
R00978,NLTRJ,2024-09,2031,379,10338,3,0,0,0.1277
R00978,NLTRJ,2024-10,1987,152,20882,6,2,0,0.0159
R00978,NLTRJ,2024-11,2330,526,43680,2,1,3,0.048
R00978,NLTRJ,2024-12,2242,259,24881,2,1,4,-0.0175
R00978,NLTRJ,2025-01,2347,158,42602,4,1,2,0.0335
R00978,NLTRJ,2025-02,2565,474,20385,0,0,2,0.0211
R00978,NLTRJ,2025-03,2543,379,19462,2,2,2,0.0072
R00978,NLTRJ,2025-04,2739,305,68808,5,2,1,0.044
R00978,NLTRJ,2025-05,3077,356,58257,4,0,6,0.0131
R00978,NLTRJ,2025-06,2995,844,54195,3,0,7,0.0004
R00978,NLTRJ,2025-07,2960,598,65277,3,1,4,0.1386
R00978,NLTRJ,2025-08,3206,291,86857,4,0,6,0.1217
R00061,JJFWW,2024-04,1200,170,9025,3,6,3,0.0602
R00061,JJFWW,2024-05,1312,319,14960,7,3,8,0.0921
R00061,JJFWW,2024-05,1407,246,17668,8,3,2,0.0243
R00061,JJFWW,2024-06,1487,426,22246,8,2,3,0.1287
R00061,JJFWW,2024-07,1644,95,8317,3,3,9,0.0745
R00061,JJFWW,2024-08,1781,112,25288,8,2,7,0.0646
R00061,JJFWW,2024-09,1824,440,22207,8,4,10,0.0321
R00061,JJFWW,2024-10,1963,240,29967,7,4,3,0.1126
R00061,JJFWW,2024-11,2050,455,8483,9,5,3,0.0407
R00061,JJFWW,2024-12,2014,231,32667,9,8,2,0.1017
R00061,JJFWW,2025-01,2202,406,12741,5,7,4,-0.0165
R00061,JJFWW,2025-02,2304,590,8397,7,4,7,0.0033
R00061,JJFWW,2025-03,2537,247,13986,2,2,5,0.0213
R00061,JJFWW,2025-04,2692,446,24670,12,3,5,0.076
R00061,JJFWW,2025-05,2697,176,33748,5,6,4,0.0364
R00061,JJFWW,2025-06,2891,233,39462,4,4,4,-0.0003
R00061,JJFWW,2025-07,2830,481,13349,8,3,6,0.0079
R00061,JJFWW,2025-08,2873,512,10903,4,1,8,0.0212
R00077,rlops,2024-04,1200,198,12915,21,2,20,0.0076
R00077,rlops,2024-05,1296,155,9026,26,2,20,0.0835
R00077,rlops,2024-05,1403,419,7770,26,0,13,0.1275
R00077,rlops,2024-06,1525,381,32746,24,0,13,-0.0181
R00077,rlops,2024-07,1584,208,32746,10,1,13,0.0789
R00077,rlops,2024-08,1658,472,11727,24,3,11,0.0056
R00077,rlops,2024-09,1925,425,10074,19,0,18,0.0493
R00077,rlops,2024-10,1969,278,22766,24,2,17,0.0162
R00077,rlops,2024-11,2131,157,43531,24,1,12,0.0918
R00077,rlops,2024-12,2295,583,27880,23,1,9,0.0987
R00077,rlops,2025-01,2191,585,31568,17,2,21,0.1427
R00077,rlops,2025-02,2197,620,18080,15,1,13,-0.0019
R00077,rlops,2025-03,2355,451,45655,22,2,25,0.1451
R00077,rlops,2025-04,2532,606,18016,25,0,10,0.0296
R00077,rlops,2025-05,2887,759,55175,28,0,18,0.0159
R00077,rlops,2025-06,2918,619,49286,29,1,14,-0.0141
R00077,rlops,2025-07,2772,717,55797,16,0,22,0.0102
R00077,rlops,2025-08,2859,749,21301,27,1,15,0.0798
R00116,hyper-text-spark,2024-04,1200,193,2763,11,1,5,0.1179
R00116,hyper-text-spark,2024-05,1306,267,5391,11,3,2,0.1271
R00116,hyper-text-spark,2024-05,1382,281,3718,14,2,1,0.0856
R00116,hyper-text-spark,2024-06,1476,100,4717,9,1,2,-0.0064
R00116,hyper-text-spark,2024-07,1646,323,3507,20,0,1,0.0506
R00116,hyper-text-spark,2024-08,1794,299,6562,8,2,4,0.0618
R00116,hyper-text-spark,2024-09,1770,314,2618,16,2,4,0.1121
R00116,hyper-text-spark,2024-10,2032,261,9820,6,1,2,0.0024
R00116,hyper-text-spark,2024-11,1933,556,8971,16,0,4,0.085
R00116,hyper-text-spark,2024-12,2053,521,9416,12,0,4,0.1212
R00116,hyper-text-spark,2025-01,2204,413,5402,14,2,0,0.1459
R00116,hyper-text-spark,2025-02,2474,400,13857,18,0,4,0.1226
R00116,hyper-text-spark,2025-03,2636,662,9676,13,0,4,0.1322
R00116,hyper-text-spark,2025-04,2654,537,10094,9,1,4,0.0875
R00116,hyper-text-spark,2025-05,2809,422,5903,6,1,2,0.0259
R00116,hyper-text-spark,2025-06,2839,656,12643,14,5,5,0.1384
R00116,hyper-text-spark,2025-07,2746,780,12001,8,0,1,-0.015
R00116,hyper-text-spark,2025-08,3142,539,19027,11,1,1,0.1279
R00169,tensor-js,2024-04,1200,170,569,2,2,0,0.1193
R00169,tensor-js,2024-05,1308,388,1649,0,2,0,0.0768
R00169,tensor-js,2024-05,1405,261,764,1,1,1,0.0783
R00169,tensor-js,2024-06,1497,377,1874,2,4,3,0.0617
R00169,tensor-js,2024-07,1647,466,1243,1,0,2,0.0979
R00169,tensor-js,2024-08,1736,213,1077,0,1,0,0.145
R00169,tensor-js,2024-09,1895,343,1667,0,3,0,0.1434
R00169,tensor-js,2024-10,1874,351,749,1,1,0,0.0671
R00169,tensor-js,2024-11,1931,190,949,0,3,0,0.0983
R00169,tensor-js,2024-12,2021,380,1014,4,0,2,0.1149
R00169,tensor-js,2025-01,2353,579,2780,0,1,1,0.1362
R00169,tensor-js,2025-02,2479,547,1000,4,2,2,0.1149
R00169,tensor-js,2025-03,2315,458,3202,0,1,1,0.0227
R00169,tensor-js,2025-04,2474,658,1302,0,0,0,-0.0175
R00169,tensor-js,2025-05,2531,248,1742,0,0,2,0.0746
R00169,tensor-js,2025-06,2759,575,4033,1,1,1,0.0943
R00169,tensor-js,2025-07,2658,451,3896,1,3,1,0.1017
R00169,tensor-js,2025-08,3089,308,4153,2,1,1,0.0247
R00174,bench-forge,2024-04,1200,244,19290,4,3,4,0.1304
R00174,bench-forge,2024-05,1293,249,61819,4,0,7,-0.0167
R00174,bench-forge,2024-05,1435,148,42785,4,3,1,0.0246
R00174,bench-forge,2024-06,1475,281,29265,3,0,6,0.0483
R00174,bench-forge,2024-07,1623,356,56119,4,4,3,0.1439
R00174,bench-forge,2024-08,1719,349,91498,6,1,3,0.1232
R00174,bench-forge,2024-09,1819,240,76473,1,4,5,0.0671
R00174,bench-forge,2024-10,1878,502,51762,2,3,3,0.0375
R00174,bench-forge,2024-11,2101,542,119334,1,1,7,0.1302
R00174,bench-forge,2024-12,2042,178,99331,1,3,7,0.1193
R00174,bench-forge,2025-01,2274,206,72204,3,1,7,-0.0007
R00174,bench-forge,2025-02,2355,375,162306,1,4,2,0.0376
R00174,bench-forge,2025-03,2547,274,41520,0,1,3,0.1062
R00174,bench-forge,2025-04,2463,415,154711,5,3,5,0.0594
R00174,bench-forge,2025-05,2607,611,56611,2,4,8,0.0246
R00174,bench-forge,2025-06,2761,725,107389,3,3,2,0.1148
R00174,bench-forge,2025-07,2795,271,105825,5,1,2,0.1262
R00174,bench-forge,2025-08,2987,508,86711,1,2,4,0.1042
R00222,cross-diff,2024-04,1200,317,5408,2,0,1,0.0662
R00222,cross-diff,2024-05,1305,258,8162,1,2,1,0.0302
R00222,cross-diff,2024-05,1394,402,16894,3,0,2,-0.0115
R00222,cross-diff,2024-06,1514,76,4711,3,1,1,0.1056
R00222,cross-diff,2024-07,1567,268,19181,1,0,5,0.0865
R00222,cross-diff,2024-08,1741,273,9962,3,2,1,0.0812
R00222,cross-diff,2024-09,1800,521,17338,3,1,8,-0.0177
R00222,cross-diff,2024-10,1871,153,14697,0,0,0,0.0627
R00222,cross-diff,2024-11,1987,333,7718,1,0,4,0.0331
R00222,cross-diff,2024-12,2287,332,6258,3,0,1,0.1311
R00222,cross-diff,2025-01,2338,308,21642,5,3,3,0.0618
R00222,cross-diff,2025-02,2432,457,27330,5,0,3,0.0476
R00222,cross-diff,2025-03,2642,457,20789,2,2,3,0.0149
R00222,cross-diff,2025-04,2507,169,13022,3,0,3,0.1383
R00222,cross-diff,2025-05,2487,350,20350,1,0,1,0.1285
R00222,cross-diff,2025-06,2580,423,13150,2,1,2,0.1494
R00222,cross-diff,2025-07,3136,620,15524,3,1,5,0.0722
R00222,cross-diff,2025-08,2791,771,16897,2,0,2,0.0033
R00236,auto-train,2024-04,1200,161,2871,2,0,4,0.1481
R00236,auto-train,2024-05,1292,329,1010,2,1,2,-0.0135
R00236,auto-train,2024-05,1429,260,2526,5,2,0,0.0095
R00236,auto-train,2024-06,1515,225,3853,1,0,3,0.0678
R00236,auto-train,2024-07,1657,366,2639,4,0,1,0.0844
R00236,auto-train,2024-08,1772,196,1811,2,1,2,-0.0016
R00236,auto-train,2024-09,1800,275,2773,5,0,4,0.088
R00236,auto-train,2024-10,1891,133,3241,2,2,0,0.1267
R00236,auto-train,2024-11,2128,432,4033,3,1,4,0.1437
R00236,auto-train,2024-12,2190,436,1404,2,0,3,0.1157
R00236,auto-train,2025-01,2246,130,2687,3,1,2,0.0654
R00236,auto-train,2025-02,2538,722,7433,5,4,1,0.024
R00236,auto-train,2025-03,2486,407,4868,6,0,0,0.1239
R00236,auto-train,2025-04,2599,425,6672,1,1,2,0.0801
R00236,auto-train,2025-05,2751,411,8479,4,2,3,0.0366
R00236,auto-train,2025-06,3005,230,6004,3,1,1,0.0862
R00236,auto-train,2025-07,3142,811,7010,6,1,3,0.1453
R00236,auto-train,2025-08,3061,765,6384,2,1,2,0.0066
R00320,codekit,2024-04,1200,323,8033,5,0,54,0.0294
R00320,codekit,2024-05,1301,316,9639,10,2,51,0.0702
R00320,codekit,2024-05,1419,371,14218,7,1,49,0.097
R00320,codekit,2024-06,1483,436,15480,2,1,45,0.036
R00320,codekit,2024-07,1632,425,17117,6,2,52,0.0968
R00320,codekit,2024-08,1739,147,10773,4,1,59,0.0622
R00320,codekit,2024-09,1915,354,6228,6,1,61,-0.0126
R00320,codekit,2024-10,2005,546,17867,5,1,55,0.0885
R00320,codekit,2024-11,1936,261,11548,0,1,50,-0.0133
R00320,codekit,2024-12,2267,502,9851,7,2,53,0.0418
R00320,codekit,2025-01,2110,374,11326,7,0,55,0.0911
R00320,codekit,2025-02,2440,219,22685,5,2,59,0.0369
R00320,codekit,2025-03,2306,356,21739,6,1,58,0.1011
R00320,codekit,2025-04,2520,396,23701,7,1,65,0.1194
R00320,codekit,2025-05,2885,367,20392,4,0,61,0.0986
R00320,codekit,2025-06,2572,420,13628,7,0,72,0.1189
R00320,codekit,2025-07,2910,258,20492,3,0,47,0.0071
R00320,codekit,2025-08,3178,440,24074,5,1,52,0.0594
R00349,labml,2024-04,1200,95,12955,6,1,55,0.0784
R00349,labml,2024-05,1306,331,19706,5,1,63,0.0479
R00349,labml,2024-05,1387,169,8399,3,3,53,0.0012
R00349,labml,2024-06,1517,361,16867,4,0,64,0.0122
R00349,labml,2024-07,1669,493,29437,1,0,60,-0.0167
R00349,labml,2024-08,1767,273,27290,1,2,68,0.0519
R00349,labml,2024-09,1840,236,24204,7,0,48,0.0912
R00349,labml,2024-10,1894,517,27660,1,0,50,0.1123
R00349,labml,2024-11,1971,220,32546,6,1,59,0.0993
R00349,labml,2024-12,2050,443,37310,6,2,44,-0.0031
R00349,labml,2025-01,2207,180,28374,2,0,56,0.0808
R00349,labml,2025-02,2309,256,43746,5,3,54,-0.0102
R00349,labml,2025-03,2291,352,18447,1,1,49,0.1253
R00349,labml,2025-04,2640,237,35813,4,1,66,0.1484
R00349,labml,2025-05,2801,339,50590,3,0,46,0.1471
R00349,labml,2025-06,2976,477,63321,2,2,59,-0.0116
R00349,labml,2025-07,2742,150,27508,4,0,54,0.0383
R00349,labml,2025-08,3024,539,24812,4,2,54,0.0041
R00385,safecpp,2024-04,1200,269,8950,2,3,0,0.0553
R00385,safecpp,2024-05,1302,117,4572,3,0,1,0.1216
R00385,safecpp,2024-05,1403,341,9867,3,3,0,0.0644
R00385,safecpp,2024-06,1533,390,11293,5,3,0,0.0337
R00385,safecpp,2024-07,1635,116,11002,4,3,0,0.1154
R00385,safecpp,2024-08,1671,487,8757,5,1,2,-0.009
R00385,safecpp,2024-09,1879,366,11877,3,4,0,0.0969
R00385,safecpp,2024-10,1904,170,16805,2,2,0,0.1273
R00385,safecpp,2024-11,2022,108,13586,7,5,0,0.1258
R00385,safecpp,2024-12,2247,477,5135,5,4,3,0.101
R00385,safecpp,2025-01,2388,195,5777,3,1,4,0.1024
R00385,safecpp,2025-02,2371,549,13426,4,2,0,0.015
R00385,safecpp,2025-03,2379,460,14814,5,2,1,0.0764
R00385,safecpp,2025-04,2501,676,15107,6,5,1,0.1194
R00385,safecpp,2025-05,2780,209,18380,5,1,0,-0.0079
R00385,safecpp,2025-06,2644,541,7742,2,1,2,0.1107
R00385,safecpp,2025-07,3036,835,21954,2,3,1,0.1468
R00385,safecpp,2025-08,2740,695,8299,3,3,2,0.0177
R00419,neo-opt,2024-04,1200,352,1081,3,2,74,-0.0001
R00419,neo-opt,2024-05,1317,368,958,3,1,77,0.1207
R00419,neo-opt,2024-05,1424,115,995,4,0,64,0.0837
R00419,neo-opt,2024-06,1503,389,1144,8,0,63,0.141
R00419,neo-opt,2024-07,1645,446,962,7,3,45,0.094
R00419,neo-opt,2024-08,1668,394,1224,6,5,79,-0.0036
R00419,neo-opt,2024-09,1782,203,556,2,0,54,0.1196
R00419,neo-opt,2024-10,2010,555,2091,5,1,80,0.0161
R00419,neo-opt,2024-11,2061,591,745,2,1,81,0.0636
R00419,neo-opt,2024-12,2091,257,2420,1,2,75,-0.0156
R00419,neo-opt,2025-01,2364,418,686,5,0,67,-0.004
R00419,neo-opt,2025-02,2328,434,2536,6,2,69,0.1341
R00419,neo-opt,2025-03,2379,356,2509,5,1,70,0.1188
R00419,neo-opt,2025-04,2680,698,2627,3,4,66,0.0114
